0,1,2,3
単勝,5,2180,8
複勝,5 12 3,540 490 600,7 5 8
枠連,3 - 7,7020,22
馬連,5 - 12,18760,46
ワイド,5 - 12 3 - 5 3 - 12,"4,240 5,970 3,660",38 59 29
馬単,5 → 12,35240,78
三連複,3 - 5 - 12,92430,183
三連単,5 → 12 → 3,505110,937
