0,1,2,3
単勝,3,1600,5
複勝,3 4 10,350 150 150,7 3 1
枠連,3 - 4,2600,11
馬連,3 - 4,3290,15
ワイド,3 - 4 3 - 10 4 - 10,930 930 360,15 14 5
馬単,3 → 4,7120,30
三連複,3 - 4 - 10,3820,20
三連単,3 → 4 → 10,37090,139
