0,1,2,3
単勝,8,360,2
複勝,8 3 9,140 130 210,2 1 6
枠連,3 - 7,590,1
馬連,3 - 8,660,1
ワイド,3 - 8 8 - 9 3 - 9,240 610 540,1 9 7
馬単,8 → 3,1330,2
三連複,3 - 8 - 9,1850,4
三連単,8 → 3 → 9,8090,14
