0,1,2,3
単勝,1,310,1
複勝,1 4 6,140 260 120,2 5 1
枠連,1 - 4,2080,10
馬連,1 - 4,1910,7
ワイド,1 - 4 1 - 6 4 - 6,580 230 740,7 1 10
馬単,1 → 4,2860,10
三連複,1 - 4 - 6,1900,5
三連単,1 → 4 → 6,10200,27
