0,1,2,3
単勝,12,540,3
複勝,12 3 11,240 490 350,4 7 6
枠連,2 - 7,4060,18
馬連,3 - 12,5880,21
ワイド,3 - 12 11 - 12 3 - 11,"1,720 1,230 2,870",21 15 32
馬単,12 → 3,9850,34
三連複,3 - 11 - 12,23270,69
三連単,12 → 3 → 11,136540,374
