0,1,2,3
単勝,13,310,1
複勝,13 11 9,"150 210 1,250",1 4 12
枠連,6 - 7,750,3
馬連,11 - 13,830,2
ワイド,11 - 13 9 - 13 9 - 11,"370 2,450 6,200",2 28 54
馬単,13 → 11,1590,4
三連複,9 - 11 - 13,16540,53
三連単,13 → 11 → 9,71990,212
