0,1,2,3
単勝,10,760,6
複勝,10 9 5,230 170 210,6 2 5
枠連,7 - 8,660,1
馬連,9 - 10,1900,6
ワイド,9 - 10 5 - 10 5 - 9,730 770 660,8 11 5
馬単,10 → 9,4080,18
三連複,5 - 9 - 10,3910,11
三連単,10 → 9 → 5,23980,84
