0,1,2,3
単勝,2,170,1
複勝,2 12 4,110 220 370,1 3 7
枠連,2 - 8,460,2
馬連,2 - 12,970,3
ワイド,2 - 12 2 - 4 4 - 12,"420 760 2,840",3 7 32
馬単,2 → 12,1270,3
三連複,2 - 4 - 12,6060,21
三連単,2 → 12 → 4,17540,55
