0,1,2,3
単勝,4,880,4
複勝,4 13 10,250 180 250,4 1 3
枠連,2 - 7,880,3
馬連,4 - 13,1880,3
ワイド,4 - 13 4 - 10 10 - 13,"710 1,060 610",3 12 2
馬単,4 → 13,4210,11
三連複,4 - 10 - 13,4410,6
三連単,4 → 13 → 10,28880,53
