0,1,2,3
単勝,8,450,1
複勝,8 14 10,"200 1,580 290",1 14 5
枠連,4 - 7,1220,5
馬連,8 - 14,27350,56
ワイド,8 - 14 8 - 10 10 - 14,"6,010 820 8,870",59 8 72
馬単,8 → 14,35000,85
三連複,8 - 10 - 14,52880,129
三連単,8 → 14 → 10,336040,765
