0,1,2,3
単勝,1,870,5
複勝,1 12 7,250 130 190,5 1 3
枠連,1 - 6,700,3
馬連,1 - 12,1190,4
ワイド,1 - 12 1 - 7 7 - 12,560 710 370,4 7 2
馬単,1 → 12,2820,8
三連複,1 - 7 - 12,2080,5
三連単,1 → 12 → 7,14390,31
