0,1,2,3
単勝,6,870,4
複勝,6 11 14,390 470 400,4 6 5
枠連,3 - 6,4160,16
馬連,6 - 11,7710,28
ワイド,6 - 11 6 - 14 11 - 14,"2,400 1,890 2,060",30 21 25
馬単,6 → 11,13000,44
三連複,6 - 11 - 14,27430,76
三連単,6 → 11 → 14,162960,411
