0,1,2,3
単勝,13,330,1
複勝,13 16 6,130 190 170,1 3 2
枠連,7 - 8,710,2
馬連,13 - 16,1140,3
ワイド,13 - 16 6 - 13 6 - 16,410 320 510,2 1 5
馬単,13 → 16,1930,4
三連複,6 - 13 - 16,1600,2
三連単,13 → 16 → 6,7600,6
