0,1,2,3
単勝,3,1330,5
複勝,3 14 2,420 300 430,5 4 6
枠連,2 - 7,2260,9
馬連,3 - 14,4950,16
ワイド,3 - 14 2 - 3 2 - 14,"1,660 3,130 2,400",15 33 29
馬単,3 → 14,11600,36
三連複,2 - 3 - 14,27210,82
三連単,3 → 14 → 2,163380,436
