0,1,2,3
単勝,10,670,3
複勝,10 7 6,180 120 400,3 1 8
枠連,6 - 8,470,2
馬連,7 - 10,780,2
ワイド,7 - 10 6 - 10 6 - 7,"350 1,630 1,070",2 22 10
馬単,10 → 7,2180,7
三連複,6 - 7 - 10,4990,15
三連単,10 → 7 → 6,25180,88
