0,1,2,3
単勝,2,1570,6
複勝,2 6 10,260 110 190,5 1 3
枠連,2 - 5,1390,6
馬連,2 - 6,1570,5
ワイド,2 - 6 2 - 10 6 - 10,"570 1,110 310",5 12 2
馬単,2 → 6,5270,17
三連複,2 - 6 - 10,2630,6
三連単,2 → 6 → 10,28190,91
