0,1,2,3
単勝,14,400,3
複勝,14 15 1,160 360 180,2 6 3
枠連,7 - 8,1810,8
馬連,14 - 15,3210,10
ワイド,14 - 15 1 - 14 1 - 15,"930 510 1,780",9 3 22
馬単,14 → 15,5130,18
三連複,1 - 14 - 15,5090,12
三連単,14 → 15 → 1,35670,99
