0,1,2,3
単勝,5,880,5
複勝,5 6 13,230 380 190,5 6 2
枠連,4 - 4,5950,21
馬連,5 - 6,5710,23
ワイド,5 - 6 5 - 13 6 - 13,"1,170 710 1,110",13 6 12
馬単,5 → 6,12820,52
三連複,5 - 6 - 13,9690,36
三連単,5 → 6 → 13,66690,253
