着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,9,スマートグレイス,牝5,55,幸英明,1:07.5,,6.4,4,484(+2),[西] 河内洋
2,4,4,グレイトチャーター,牡5,57,Ｍ．デム,1:07.7,1.1/2,4.4,2,480(-6),[西] 鮫島一歩
3,7,10,タガノカムイ,牡5,57,川須栄彦,1:07.9,1.1/4,11.7,6,464(+6),[西] 中尾秀正
4,5,5,ダイシンバルカン,牡5,57,松山弘平,1:07.9,クビ,28.9,9,502(0),[西] 吉田直弘
5,8,11,ベルエスメラルダ,牝3,52,和田竜二,1:08.3,2.1/2,29.3,10,448(+8),[西] 村山明
6,6,8,ノーブルルージュ,牝5,55,高倉稜,1:08.5,1.1/4,15.0,8,460(+2),[西] 宮本博
7,8,12,ニシノラディアント,牡4,57,北村友一,1:08.5,クビ,5.3,3,474(-16),[西] 北出成人
8,6,7,シンダーズ,牝5,55,ホワイト,1:08.6,クビ,4.3,1,484(+10),[西] 荒川義之
9,1,1,ハイマウンテン,牝7,55,義英真,1:09.1,3,146.2,12,464(-2),[西] 目野哲也
10,3,3,トシストロング,牡6,57,武豊,1:09.4,2,8.5,5,480(-6),[西] 西浦勝一
11,5,6,サウンドテーブル,牡3,54,水口優也,1:09.5,クビ,11.8,7,500(+8),[西] 崎山博樹
12,2,2,レオパルディナ,牝5,55,中谷雄太,1:09.6,1/2,42.1,11,450(-10),[西] 高橋康之
