着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,7,ワンスインアライフ,牡4,57,北村友一,1:58.4,,4.5,3,460(-4),[西] 谷潔
2,3,3,インターンシップ,牡6,57,松山弘平,1:59.1,4,17.1,7,460(0),[西] 中尾秀正
3,5,5,ギャツビー,牡4,57,川田将雅,1:59.1,クビ,89.3,10,454(+2),[西] 鮫島一歩
4,8,10,レディギャング,牝3,52,幸英明,1:59.2,クビ,4.1,2,464(-4),[西] 森田直行
5,1,1,バリオラージュ,牡3,54,Ｍ．デム,1:59.2,クビ,3.3,1,458(-12),[西] 角居勝彦
6,4,4,ミトノグラス,牡4,57,酒井学,1:59.2,アタマ,5.8,4,474(+4),[西] 大橋勇樹
7,7,8,タマモベルガモ,牡4,57,鮫島克駿,1:59.5,1.3/4,84.7,9,472(+2),[西] 川村禎彦
8,2,2,エックスマス,牡4,57,和田竜二,1:59.5,クビ,16.1,6,494(+10),[東] 斎藤誠
9,6,6,ダイシンクイント,牡3,54,川又賢治,1:59.6,3/4,21.0,8,466(-8),[西] 森秀行
10,8,9,ダノンスターズ,牡3,54,荻野極,1:59.8,1.1/4,7.9,5,440(-10),[西] 橋口慎介
