着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,ミスディレクション,セ4,57,北村友一,1:58.7,,11.3,5.0,492(-2),[西] 武幸四郎
2,7,9,シンギュラリティ,牡4,57,ルメール,1:58.9,1.1/4,1.7,1.0,488(0),[西] 松田国英
3,7,8,ジェシー,牡3,56,川田将雅,1:58.9,クビ,8.1,3.0,478(+4),[西] 中内田充
4,1,1,エルリストン,セ5,57,武豊,1:59.0,1/2,18.8,7.0,472(-4),[西] 橋口慎介
5,8,10,テリトーリアル,牡4,57,岩田康誠,1:59.0,クビ,16.0,6.0,476(+2),[西] 西浦勝一
6,5,5,スヴァルナ,牡3,56,福永祐一,1:59.1,1/2,10.3,4.0,512(+10),[西] 池江泰寿
7,6,7,トーセンスーリヤ,牡3,56,四位洋文,1:59.2,クビ,23.2,8.0,468(+2),[東] 小野次郎
8,6,6,イダエンペラー,牡3,56,Ｃ．デム,2:00.3,7,4.6,2.0,494(+10),[西] 藤原英昭
9,2,2,ニホンピロメリーナ,牝4,55,小牧太,2:00.8,3,316.5,10.0,456(-6),[西] 服部利之
10,8,11,ヴィオトポス,牝3,54,丹内祐次,2:00.8,アタマ,303.2,9.0,442(-6),[東] 岩戸孝樹
除,3,3,オールドクラシック,牡5,57,藤岡佑介,,,---,,480(+2),[西] 矢作芳人
