着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,9,オールフォーラヴ,牝3,54,川田将雅,2:00.5,,2.1,1,442(-8),[西] 中内田充
2,1,1,リュヌルージュ,牝3,54,福永祐一,2:00.5,ハナ,52.0,10,446(0),[西] 斉藤崇史
3,7,11,ゴージャスランチ,牝3,54,横山典弘,2:00.6,1/2,35.5,7,486(+8),[東] 鹿戸雄一
4,5,8,ソシアルクラブ,牝3,54,岩田康誠,2:00.7,クビ,10.4,5,452(+2),[西] 池添学
5,8,13,ウインラナキラ,牝3,54,大野拓弥,2:01.1,2.1/2,122.0,13,398(+6),[西] 宮徹
6,4,6,シグナライズ,牝3,54,ルメール,2:01.2,1/2,5.5,3,484(0),[西] 藤原英昭
7,8,14,アモーレミオ,牝3,54,戸崎圭太,2:01.2,ハナ,30.1,6,474(-8),[東] 勢司和浩
8,7,12,ランドネ,牝3,54,武豊,2:01.7,3,4.1,2,510(-2),[西] 角居勝彦
9,4,5,マリアバローズ,牝3,54,和田竜二,2:01.9,1,69.8,12,426(-2),[西] 石坂正
10,2,2,アリストライン,牝3,54,Ｍ．デム,2:02.0,3/4,9.4,4,454(0),[西] 高野友和
11,3,4,トーホウアルテミス,牝3,54,松若風馬,2:02.3,2,35.8,8,474(+10),[西] 谷潔
12,6,10,スターリーステージ,牝3,54,石橋脩,2:02.5,1,39.9,9,440(-8),[西] 音無秀孝
13,3,3,クリノクリストフ,牝3,54,国分恭介,2:02.6,1/2,599.1,14,434(-15),[西] 大根田裕
14,5,7,サヤカチャン,牝3,54,幸英明,2:03.0,2.1/2,61.7,11,458(-4),[西] 田所秀孝
