着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,7,ルタンデュボヌール,牡4,56,岩田康誠,1:34.8,,2.7,1,486(+8),[西] 友道康夫
2,3,3,インビジブルレイズ,牡4,57,川田将雅,1:34.9,1/2,5.5,3,472(+2),[西] 吉村圭司
3,5,5,ウェーブヒーロー,牡5,54,秋山真一,1:35.0,3/4,18.0,6,492(+2),[西] 中尾秀正
4,1,1,ナイトバナレット,牡4,56,国分優作,1:35.0,アタマ,37.2,9,478(+8),[西] 矢作芳人
5,6,6,ドリームソルジャー,牡4,54,戸崎圭太,1:35.0,ハナ,18.8,7,466(-2),[西] 渡辺薫彦
6,2,2,メイショウオーパス,牡3,53,幸英明,1:35.1,クビ,27.0,8,486(0),[西] 飯田祐史
7,7,8,エイシンデジタル,牡3,53,和田竜二,1:35.3,1.1/4,13.3,5,510(-8),[西] 西園正都
8,8,9,サンラモンバレー,牡3,54,Ｍ．デム,1:35.3,アタマ,2.9,2,484(+16),[西] 池江泰寿
9,4,4,ブルベアトリュフ,牡3,54,松山弘平,1:35.5,1.1/2,8.7,4,446(+2),[西] 千田輝彦
10,8,10,ロードアルバータ,牡4,56,藤岡康太,1:35.7,1.1/4,73.8,10,456(+2),[西] 中竹和也
