着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,9,クリノヤマトノオー,牡4,57,和田竜二,2:01.3,,6.4,4,472(0),[西] 高橋義忠
2,5,7,ケイティクレバー,牡3,56,秋山真一,2:01.9,3.1/2,7.1,5,452(+2),[西] 杉山晴紀
3,3,3,ミスディレクション,セ4,57,北村友一,2:02.0,3/4,4.6,3,498(+6),[西] 武幸四郎
4,3,4,トレクァルティスタ,セ7,57,浜中俊,2:02.2,1,25.1,9,480(-8),[東] 藤沢和雄
5,7,12,カフジバンガード,牡3,56,四位洋文,2:02.5,1.3/4,4.6,2,486(+6),[西] 松元茂樹
6,2,2,サトノケンシロウ,牡5,57,松山弘平,2:02.5,クビ,3.9,1,460(-2),[西] 池江泰寿
7,6,10,アウトライアーズ,牡4,57,横山武史,2:02.6,クビ,12.3,6,496(0),[東] 小島茂之
7,8,14,サトノグラン,牡4,57,坂井瑠星,2:02.6,同着,18.5,7,484(+2),[西] 矢作芳人
9,4,6,マイネルネーベル,牡6,57,国分恭介,2:02.7,1/2,70.7,11,464(0),[西] 五十嵐忠
10,4,5,タニノアーバンシー,牝5,55,松若風馬,2:03.0,1.3/4,58.5,10,502(-18),[西] 中竹和也
11,8,13,スズカルパン,牡9,57,太宰啓介,2:03.4,2.1/2,110.3,13,478(+4),[西] 西橋豊治
12,7,11,アテンフェスタ,牡5,57,荻野極,2:03.5,1/2,24.1,8,502(+10),[西] 寺島良
13,5,8,マイネルラフレシア,牡5,57,丹内祐次,2:03.8,1.1/2,139.4,14,472(+6),[東] 高橋裕
14,1,1,コパノマリーン,牝5,55,吉田隼人,2:05.4,10,89.7,12,438(-6),[東] 斎藤誠
