着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,3,マテラスカイ,牡4,57,武豊,1:10.7,,2.4,1,516(0),[西] 森秀行
2,3,5,ヴェンジェンス,牡5,57,福永祐一,1:11.3,3.1/2,6.5,4,484(0),[西] 大根田裕
3,3,6,ジープルメリア,牝5,55,幸英明,1:11.3,クビ,11.2,5,460(+8),[西] 南井克巳
4,8,16,ディープミタカ,牡7,57,藤岡康太,1:11.4,クビ,158.7,15,464(-2),[西] 藤岡健一
5,8,15,ゼンノサーベイヤー,牡5,57,ルメール,1:11.5,3/4,5.8,3,506(-2),[西] 中内田充
6,1,2,クリノリーソクツモ,牝6,55,小牧太,1:11.7,1.1/4,66.4,10,448(+2),[西] 作田誠二
7,6,11,ノボリクリーン,牡6,57,岩田康誠,1:11.7,アタマ,139.6,12,478(-2),[西] 石橋守
8,2,4,ダノンアイリス,牝5,55,浜中俊,1:11.7,クビ,29.8,7,484(0),[東] 尾関知人
9,7,14,タガノヴィッター,牡5,57,Ｍ．デム,1:11.8,1/2,3.8,2,512(+4),[西] 牧浦充徳
10,7,13,エルフィンコーブ,牝5,55,川又賢治,1:11.8,ハナ,90.0,11,530(+14),[西] 池添学
11,4,7,ライドオンウインド,牡6,57,酒井学,1:11.8,アタマ,154.3,14,500(+2),[西] 木原一良
12,5,9,シルバードリーム,牝5,55,鮫島克駿,1:12.1,1.3/4,27.2,6,478(0),[西] 加用正
13,6,12,キセキノケイフ,牡5,57,松若風馬,1:12.1,アタマ,151.7,13,480(+12),[西] 杉山晴紀
14,1,1,コパノリスボン,牡5,57,松山弘平,1:12.2,クビ,39.1,8,504(-4),[西] 村山明
15,5,10,コンテナ,牡6,57,和田竜二,1:12.2,アタマ,55.4,9,602(-8),[西] 牧浦充徳
16,4,8,ヒカリマサムネ,牡8,57,太宰啓介,1:12.6,2.1/2,214.8,16,464(+2),[東] 池上昌和
