着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,14,ストーミーバローズ,牡3,54,ルメール,1:50.6,,4.1,2.0,460(-4),[西] 石坂正
2,2,2,タガノアンピール,牡4,57,和田竜二,1:50.8,1.1/4,20.9,8.0,542(+2),[西] 中尾秀正
3,6,11,カフジナイサー,牡5,57,幸英明,1:51.0,1.1/4,13.1,5.0,472(-6),[西] 木原一良
4,5,8,ダンサクドゥーロ,牡4,57,小牧太,1:51.0,アタマ,5.5,3.0,514(-2),[西] 松永昌博
5,1,1,ワンダーウマス,牡4,57,川田将雅,1:51.2,1,3.5,1.0,488(0),[西] 高柳大輔
6,2,3,アルムチャレンジ,牡4,57,鮫島克駿,1:51.7,3,38.8,11.0,498(+4),[西] 川村禎彦
7,3,4,ヒアカムズザサン,牡6,57,松若風馬,1:52.0,2,84.4,12.0,500(+6),[西] 今野貞一
8,5,9,ダブルアックス,牡5,57,太宰啓介,1:52.1,1/2,202.9,13.0,522(-6),[西] 西橋豊治
9,6,10,ローズストリート,牝4,55,酒井学,1:52.2,1/2,23.8,9.0,498(-4),[西] 西園正都
10,3,5,ミトノブラック,牡3,54,松山弘平,1:52.5,2,14.4,6.0,456(-2),[西] 崎山博樹
11,7,12,ブロンズケイ,牡3,54,鮫島良太,1:52.5,ハナ,17.0,7.0,502(-4),[西] 角田晃一
12,4,7,リッキー,牡3,54,川又賢治,1:52.6,クビ,32.6,10.0,512(+6),[西] 吉村圭司
13,4,6,アイファーウタオー,牡5,57,国分優作,1:53.1,3,373.4,14.0,492(-4),[西] 服部利之
14,8,15,エルティグレ,牡3,54,Ｍ．デム,1:53.7,3.1/2,5.6,4.0,480(0),[西] 大久保龍
除,7,13,タスクフォース,牡4,57,福永祐一,,,---,,556(-2),[西] 須貝尚介
