着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,3,アンドリエッテ,牝6,51,国分恭介,1:59.1,,17.1,10,474(+2),[西] 牧田和弥
2,1,1,ワンブレスアウェイ,牝5,53,津村明秀,1:59.1,クビ,14.2,9,476(-2),[東] 古賀慎明
3,7,12,ミエノサクシード,牝5,54,川島信二,1:59.4,2,7.4,4,464(+6),[西] 高橋亮
4,6,10,ヴァフラーム,牝6,50,富田暁,1:59.5,クビ,30.1,13,480(+6),[西] 吉村圭司
5,3,4,ミリッサ,牝4,53,岩田康誠,1:59.6,1/2,6.2,2,424(+6),[西] 石坂正
6,3,5,レイホーロマンス,牝5,52,岩崎翼,1:59.8,1.1/4,6.0,1,420(+4),[西] 橋田満
7,4,6,キンショーユキヒメ,牝5,55,秋山真一,1:59.8,ハナ,6.8,3,514(+2),[西] 中村均
8,7,13,エマノン,牝5,50,松若風馬,1:59.8,ハナ,11.1,7,492(+2),[西] 平田修
9,2,2,ルネイション,牝5,50,荻野極,1:59.8,アタマ,12.2,8,448(-6),[東] 栗田徹
10,8,15,フェイズベロシティ,牝5,51,北村友一,1:59.9,クビ,27.2,12,448(0),[東] 萩原清
11,4,7,エテルナミノル,牝5,55,和田竜二,2:00.1,1.1/4,11.1,6,466(+8),[西] 本田優
12,6,11,アルジャンテ,牝5,52,酒井学,2:00.1,クビ,21.3,11,462(-2),[東] 尾関知人
13,5,8,スティルウォーター,牝5,48,川又賢治,2:00.2,クビ,55.2,14,410(-8),[西] 寺島良
14,5,9,ティーエスクライ,牝6,48,竹之下智,2:00.4,1.1/4,96.2,15,456(-8),[西] 武幸四郎
15,8,14,トーセンビクトリー,牝6,56,浜中俊,2:00.8,2.1/2,9.0,5,472(+8),[西] 角居勝彦
