着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,8,スマートカルロス,牡5,57,鮫島克駿,1:21.8,,5.8,2,478(0),[西] 浅見秀一
2,3,4,ワントゥワン,牝4,54,藤岡佑介,1:21.8,クビ,2.6,1,442(0),[西] 藤岡健一
3,6,11,メイショウヤマホコ,牡7,57,秋山真一,1:22.1,1.3/4,22.6,9,480(+6),[西] 藤沢則雄
4,6,10,シゲルノコギリザメ,牡4,56,中谷雄太,1:22.2,3/4,10.3,5,490(+2),[西] 谷潔
5,4,6,センセーション,牝6,55,藤岡康太,1:22.2,ハナ,14.0,8,484(-8),[西] 矢作芳人
6,8,15,リヴィエール,牝6,55,黛弘人,1:22.2,クビ,8.1,4,488(+8),[東] 斎藤誠
7,3,5,ブレイズガール,牝4,54,加藤祥太,1:22.3,1/2,10.6,6,490(+8),[西] 飯田雄三
8,5,9,レインボーラヴラヴ,牝6,55,松田大作,1:22.3,ハナ,43.2,10,468(+6),[東] 武市康男
9,2,2,ドルチャーリオ,牡4,56,松山弘平,1:22.3,アタマ,7.5,3,444(-2),[西] 池添兼雄
10,1,1,ブラウンカイ,牡6,57,丸山元気,1:22.5,1.1/4,157.9,14,486(+12),[東] 武藤善則
11,7,13,ウイングパラダイス,牝6,55,小林徹弥,1:22.5,ハナ,110.8,12,486(-4),[西] 目野哲也
12,4,7,ロンギングゴールド,牡7,57,横山和生,1:22.7,1.1/4,128.4,13,468(+8),[東] 小野次郎
13,8,14,キングクリチャン,牡8,57,坂井瑠星,1:22.9,1.1/4,275.1,15,500(-4),[東] 高市圭二
14,7,12,テンテマリ,牝6,55,菱田裕二,1:23.0,クビ,12.5,7,444(0),[東] 柄崎孝
15,2,3,インストアイベント,牡7,57,菊沢一樹,1:23.0,クビ,73.5,11,484(-2),[東] 菊沢隆徳
