着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,6,スーパーモリオン,牡3,56,幸英明,1:13.0,,5.1,3,494(-2),[西] 浅見秀一
2,4,7,アスタースウィング,牡3,56,藤岡康太,1:13.1,1/2,4.4,2,494(0),[西] 中竹和也
3,2,4,セイウンストリーム,牡3,56,石橋脩,1:13.3,1.1/4,12.9,6,476(+2),[東] 水野貴広
4,5,9,メイショウミズカゼ,牡3,56,秋山真一,1:13.5,1.1/4,10.8,4,462(-2),[西] 飯田祐史
5,5,10,タマモサザンクロス,牡3,56,鮫島克駿,1:13.5,アタマ,42.6,10,442(-4),[西] 藤沢則雄
6,1,2,ハシルキセキ,牡3,56,長岡禎仁,1:13.5,アタマ,157.8,12,472(+4),[東] 伊藤正徳
7,6,11,ビックリシタナモー,牡3,56,北村友一,1:13.6,クビ,18.6,7,500(-6),[西] 音無秀孝
8,7,13,オアシスクイーン,牝3,54,加藤祥太,1:13.8,1.1/2,29.9,9,442(-10),[西] 佐藤正雄
9,2,3,ドリームアロー,牡3,56,藤懸貴志,1:13.9,クビ,243.5,13,400(0),[西] 池添兼雄
10,1,1,メイクグローリー,牡3,56,菱田裕二,1:13.9,ハナ,67.5,11,472(+2),[西] 西村真幸
11,4,8,アードラー,牡3,56,松若風馬,1:14.3,2.1/2,11.5,5,470(+2),[西] 音無秀孝
12,6,12,メイショウジーク,牡3,56,岩田康誠,1:14.3,アタマ,2.5,1,458(+4),[西] 中内田充
13,7,14,ポッドジーニー,牝3,54,横山和生,1:14.5,1.1/4,29.4,8,454(+2),[東] 伊藤伸一
14,3,5,ヤコウレッシャ,牡3,56,東川公則,1:14.8,1.3/4,351.8,16,490(-4),[地] 今津博之
15,8,15,サザンオールスター,牡3,56,吉井友彦,1:14.8,アタマ,290.3,14,448(-4),[地] 今津博之
16,8,16,トップロマン,牡3,56,岩崎翼,1:15.2,2.1/2,327.6,15,446(-1),[西] 柴田光陽
