着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,ジュエルメーカー,牝5,53,国分優作,1:51.8,,39.2,12.0,504(-8),[西] 千田輝彦
2,4,8,ワンダーピルエット,牝4,55,岩崎翼,1:52.1,2,17.5,5.0,478(+4),[西] 小崎憲
3,5,10,カルムパシオン,セ4,54,加藤祥太,1:52.2,3/4,14.8,4.0,506(+2),[西] 中竹和也
4,4,7,オースミラナキラ,牡5,56,川島信二,1:52.3,1/2,3.2,2.0,524(+8),[西] 荒川義之
5,7,13,タガノアンピール,牡3,53,和田竜二,1:52.4,1/2,5.4,3.0,548(0),[西] 中尾秀正
6,2,4,サンライズレーヴ,牡6,54,義英真,1:52.4,クビ,99.9,15.0,476(0),[西] 崎山博樹
7,8,15,キョウワランサー,牡6,54,福永祐一,1:52.5,クビ,18.0,6.0,474(+2),[西] 五十嵐忠
8,6,11,ハイパーノヴァ,牡3,54,幸英明,1:52.7,1.1/2,2.9,1.0,480(-8),[西] 大根田裕
9,2,3,オーロラポラリス,牡5,56,太宰啓介,1:52.8,クビ,36.2,10.0,520(-4),[西] 沖芳夫
10,8,16,アクセラレート,牡5,54,松若風馬,1:53.2,2.1/2,26.8,8.0,462(0),[西] 佐々木晶
11,1,1,クリノフウジン,牡3,52,川須栄彦,1:53.3,1/2,25.0,7.0,480(0),[西] 高橋義忠
12,1,2,フィエルテ,牝5,51,森裕太朗,1:53.5,1.1/4,49.7,14.0,482(+4),[西] 鈴木孝志
13,6,12,ダイナミックウオー,牡7,56,秋山真一,1:53.5,クビ,36.2,11.0,518(+6),[西] 目野哲也
14,5,9,デモニオ,牡6,54,荻野極,1:54.3,5,41.6,13.0,500(+4),[西] 西村真幸
15,7,14,デグニティクローズ,牡6,55,松山弘平,1:54.3,クビ,28.0,9.0,534(-8),[東] 栗田徹
取,3,6,アンデスクイーン,牝3,51,酒井学,,,---,,計不,[西] 西園正都
