着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,10,スズカメジャー,牡3,56,岩田康誠,1:35.7,,3.0,1.0,490(-4),[西] 橋田満
2,6,6,ラプソディーア,牝3,54,武豊,1:35.7,クビ,7.5,5.0,408(-2),[西] 友道康夫
3,6,7,チリーシルバー,牝3,54,ルメール,1:35.8,クビ,4.2,3.0,496(+4),[東] 萩原清
4,8,11,ブリラーレ,牡3,56,戸崎圭太,1:36.0,1.1/4,3.8,2.0,458(-4),[西] 斉藤崇史
5,5,5,ジャコマル,牡3,56,横山和生,1:36.0,クビ,37.0,8.0,446(-6),[西] 松永幹夫
6,1,1,ライオネルカズマ,牡3,56,藤岡康太,1:36.1,3/4,7.1,4.0,516(-8),[西] 西浦勝一
7,4,4,アサケハーツ,牡3,56,荻野極,1:36.1,ハナ,20.1,7.0,450(+2),[西] 大橋勇樹
8,3,3,エスピリトゥオーゾ,牡3,56,川田将雅,1:36.5,2.1/2,14.0,6.0,454(-2),[西] 木原一良
9,7,8,ミルトプリンス,牡3,56,古川吉洋,1:36.8,2,134.1,9.0,434(+2),[西] 中竹和也
10,2,2,テイエムソッキュウ,セ3,56,藤懸貴志,1:36.9,3/4,269.6,10.0,474(0),[西] 山内研二
取,7,9,ケンビション,牡3,56,松山弘平,,,---,,計不,[西] 大久保龍
