着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,アディラート,牡3,56,松山弘平,1:25.0,,1.3,1,492(-4),[西] 須貝尚介
2,5,9,サノサマー,牡3,56,藤岡佑介,1:25.5,3,19.5,5,466(+20),[東] 中舘英二
3,8,15,テイエムヒッタマゲ,牡3,56,古川吉洋,1:25.7,1.1/4,39.4,8,488(+2),[西] 福島信晴
4,3,5,サンマルライバル,牡3,56,黛弘人,1:25.7,ハナ,33.0,7,474(-6),[東] 佐藤吉勝
5,6,11,アフターバーナー,牡3,56,丸山元気,1:25.8,3/4,7.7,2,504(+2),[東] 伊藤圭三
6,6,12,メイショウミズカゼ,牡3,56,義英真,1:26.2,2.1/2,10.8,3,464(+8),[西] 飯田祐史
7,3,6,キタノユーリン,牝3,54,丸田恭介,1:26.2,アタマ,55.8,11,478(0),[西] 坂口正則
8,1,2,メイクグローリー,牡3,56,国分恭介,1:26.2,アタマ,97.6,14,470(-2),[西] 西村真幸
9,7,14,サルタート,牝3,54,菱田裕二,1:26.3,クビ,79.8,12,444(-2),[東] 加藤征弘
10,4,8,クティノス,牡3,56,秋山真一,1:26.5,1.1/2,48.2,10,466(-8),[東] 栗田徹
11,7,13,テンザワールド,牡3,56,中谷雄太,1:26.8,1.3/4,15.7,4,430(+2),[西] 大久保龍
12,2,3,ゴールドスカル,牡3,56,松田大作,1:26.9,1/2,133.5,15,474(+4),[東] 武井亮
13,4,7,タマモサザンクロス,牡3,56,鮫島克駿,1:27.4,3,28.6,6,446(+2),[西] 藤沢則雄
14,8,16,スリーミスヨハネス,牝3,54,加藤祥太,1:27.5,クビ,44.2,9,432(-6),[西] 加藤敬二
15,5,10,タテヤマ,牡3,56,岩崎翼,1:28.2,4,81.9,13,438(-6),[西] 柴田光陽
16,2,4,テイエムソッキュウ,セ3,56,藤懸貴志,1:29.1,5,308.2,16,484(+8),[西] 山内研二
