着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,10,ブラックアーメット,牡3,54,川田将雅,1:44.1,,3.7,1,510(+2),[西] 角田晃一
2,1,1,キョウワウォール,牡5,57,中井裕二,1:44.2,1/2,19.2,8,472(-4),[西] 飯田雄三
3,6,11,モズピンポン,牡4,57,松若風馬,1:44.8,4,9.4,5,518(+6),[西] 矢作芳人
4,5,9,チュウワフライヤー,牝5,55,松山弘平,1:45.1,1.1/2,45.8,11,514(+8),[西] 大久保龍
5,8,16,スラッシュメタル,セ6,57,斎藤新,1:45.2,1/2,93.6,15,448(-2),[西] 小林真也
6,8,15,トゥインクルリーフ,牝5,55,鮫島克駿,1:45.2,クビ,38.1,10,474(+2),[西] 吉岡辰弥
7,2,3,カルロスミノル,牡5,57,藤岡康太,1:45.3,クビ,64.6,13,486(+10),[西] 北出成人
8,4,7,ボンディマンシュ,セ5,57,角田大和,1:45.6,1.3/4,17.0,7,484(+2),[西] 中内田充
9,2,4,デンコウハピネス,牝5,55,藤懸貴志,1:45.7,1/2,181.9,16,444(+8),[西] 坂口智康
10,3,5,ディオスクーロイ,牡3,54,川須栄彦,1:46.0,2,7.0,4,482(+8),[西] 松下武士
11,7,13,ワイズマンハート,牡3,54,森一馬,1:46.1,1/2,12.9,6,474(+6),[西] 松永昌博
12,7,14,デルマカミカゼ,牡6,57,浜中俊,1:46.7,3.1/2,54.0,12,476(+10),[西] 畑端省吾
13,1,2,キムケンドリーム,牝4,55,幸英明,1:46.8,1/2,23.6,9,462(+4),[西] 西村真幸
14,6,12,ハリーバローズ,牡4,57,和田竜二,1:47.5,4,5.2,3,484(-4),[西] 上村洋行
15,3,6,ゼニス,牡3,54,西村淳也,1:47.7,1.1/4,72.7,14,470(-3),[西] 鈴木孝志
16,4,8,ランスオブアース,牝3,52,武豊,1:47.8,1/2,4.9,2,470(+1),[西] 本田優
