着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,11,ヒロシゲセブン,牡6,60,高田潤,3:46.8,,2.0,1,526(-4),[西] 北出成人
2,2,2,アサクサゲンキ,セ6,59,森一馬,3:47.2,2.1/2,3.8,2,472(-8),[西] 音無秀孝
3,4,5,インザムード,セ4,58,難波剛健,3:47.8,3.1/2,17.3,5,460(-2),[西] 浅見秀一
4,6,9,オールマンリバー,牡9,60,平沢健治,3:48.5,4,28.5,8,508(0),[西] 五十嵐忠
5,1,1,ボナパルト,牡7,60,白浜雄造,3:48.5,クビ,19.4,7,514(-14),[西] 庄野靖志
6,8,14,マイネルヴァッサー,牡8,59,草野太郎,3:48.8,1.3/4,54.6,10,430(-8),[東] 土田稔
7,7,12,ノワールギャルソン,牡9,60,江田勇亮,3:48.9,クビ,18.5,6,444(0),[東] 田村康仁
8,6,10,モサ,牡5,59,西谷誠,3:49.3,2,8.2,3,492(-2),[西] 角田晃一
9,4,6,セイウンフォーカス,牡6,59,中村将之,3:49.3,クビ,10.7,4,492(+10),[西] 宮本博
10,3,4,シゲルピーマン,セ6,60,植野貴也,3:49.8,3,32.7,9,486(-4),[西] 湯窪幸雄
11,3,3,ビーハグ,セ9,59,小野寺祐,3:55.3,大,159.5,14,472(-4),[東] 松山将樹
12,8,13,ボランテレオ,牡5,59,三津谷隼,3:55.4,1/2,149.8,13,502(-12),[西] 森田直行
中,5,7,ミュートエアー,牡8,60,石神深一,,,64.0,11,464(-4),[東] 岩戸孝樹
中,5,8,シゲルスズキ,牡8,59,佐久間寛,,,114.8,12,506(0),[西] 藤沢則雄
