着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,アンドラステ,牝5,54,川田将雅,1:46.2,,4.4,1,474(-2),[西] 中内田充
2,6,8,カテドラル,牡5,56,福永祐一,1:46.3,3/4,9.5,6,482(-6),[西] 池添学
3,8,11,クラヴェル,牝4,52,横山典弘,1:46.3,クビ,7.8,5,452(+2),[西] 安田翔伍
4,1,1,ミスニューヨーク,牝4,52,加藤祥太,1:46.5,1.1/4,15.1,8,464(0),[西] 杉山晴紀
5,5,5,ロータスランド,牝4,54,藤岡康太,1:46.6,クビ,4.7,3,470(+2),[西] 辻野泰之
6,7,9,ボッケリーニ,牡5,57,浜中俊,1:46.6,クビ,4.6,2,466(-6),[西] 池江泰寿
7,5,6,メイケイダイハード,牡6,55,酒井学,1:46.7,クビ,33.7,9,540(-2),[西] 中竹和也
8,7,10,ディアンドル,牝5,55,団野大成,1:47.0,1.3/4,5.9,4,502(+6),[西] 奥村豊
9,6,7,アメリカズカップ,牡7,54,松若風馬,1:47.1,3/4,117.4,12,452(-2),[西] 音無秀孝
10,2,2,ダノンチェイサー,牡5,56,岩田望来,1:47.2,3/4,14.0,7,496(+8),[西] 池江泰寿
11,8,12,アバルラータ,牝7,52,西村淳也,1:47.4,1,89.2,11,462(+4),[西] 鮫島一歩
12,4,4,ドリームソルジャー,牡7,54,鮫島克駿,1:47.6,1.1/4,78.8,10,480(0),[西] 渡辺薫彦
