着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,6,プリンスリターン,牡4,56,松若風馬,1:46.3,,4.3,3,460(-2),[西] 加用正
2,4,4,ダブルシャープ,牡6,56,浜中俊,1:46.3,1/2,3.3,2,484(-4),[西] 渡辺薫彦
3,3,3,ミスニューヨーク,牝4,54,加藤祥太,1:46.5,1.1/4,3.0,1,462(-2),[西] 杉山晴紀
4,7,8,モアナアネラ,牝5,54,鮫島克駿,1:46.7,1.1/4,29.7,6,450(+8),[西] 石坂公一
5,8,9,レインボーフラッグ,牡8,56,小崎綾也,1:46.9,1.1/4,33.4,7,466(0),[西] 小崎憲
6,8,10,ワイプティアーズ,牡6,56,岩田望来,1:47.1,1,7.0,5,532(+6),[西] 加用正
7,1,1,スーパーフェザー,セ6,56,西村淳也,1:47.2,3/4,6.6,4,472(+2),[西] 渡辺薫彦
8,7,7,ドリームソルジャー,牡7,56,藤岡康太,1:47.3,1/2,51.9,8,484(+4),[西] 渡辺薫彦
9,5,5,コマビショウ,牡6,56,柴山雄一,1:47.7,2.1/2,78.3,9,496(+10),[西] 南井克巳
10,2,2,ヒロブレイブ,牡8,56,中井裕二,1:48.3,3.1/2,158.0,10,474(-8),[西] 川村禎彦
