着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,ランスオブアース,牝3,54,泉谷楓真,1:45.3,,15.7,8,460(0),[西] 本田優
2,5,8,ポールスター,牡3,56,斎藤新,1:45.3,ハナ,5.3,3,522(+6),[西] 安田隆行
3,4,6,タイキドミニオン,牡3,56,菱田裕二,1:45.4,クビ,4.9,2,496(-6),[西] 高野友和
4,8,14,メイショウヨシテル,牡3,56,菊沢一樹,1:45.6,1.1/2,14.9,6,464(-2),[西] 池添兼雄
5,2,3,レディステディゴー,牡3,56,藤岡佑介,1:45.7,3/4,9.5,5,508(-4),[西] 浅見秀一
6,7,13,タイセイアーメット,牡3,56,西村淳也,1:45.8,1/2,76.7,14,470(-2),[西] 浜田多実
7,4,7,サトノロイヤル,牡3,56,勝浦正樹,1:46.0,1,4.3,1,488(0),[西] 南井克巳
8,6,10,ヒミノフラッシュ,牡3,56,丹内祐次,1:46.0,クビ,66.8,13,532(+6),[西] 川村禎彦
9,7,12,コマンダンテ,牡3,56,川又賢治,1:46.3,1.3/4,24.1,9,474(0),[西] 吉村圭司
10,3,5,ラブオブマイライフ,牝3,54,藤岡康太,1:46.3,ハナ,24.9,10,446(-6),[西] 長谷川浩
11,1,1,シャルマンシェリー,牝3,54,菅原明良,1:46.4,1/2,43.4,12,466(+1),[西] 佐々木晶
12,8,15,キタノインディ,牡3,56,森裕太朗,1:46.4,ハナ,28.8,11,460(+2),[西] 吉田直弘
13,5,9,ロードエルピス,牡3,56,浜中俊,1:47.1,4,6.3,4,478(0),[西] 西浦勝一
14,6,11,キゾク,牡3,56,鮫島克駿,1:47.5,2.1/2,15.3,7,494(-8),[西] 池添兼雄
15,3,4,クールシャワー,牡3,56,富田暁,1:47.6,クビ,175.3,15,462(-10),[西] 清水久詞
