着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,8,ダブルシャープ,牡6,57,浜中俊,1:46.7,,3.0,1,488(-4),[西] 渡辺薫彦
2,6,6,グランスピード,牡4,57,幸英明,1:46.7,クビ,8.2,5,520(+2),[西] 西村真幸
3,8,9,スーパーフェザー,セ6,57,西村淳也,1:46.8,3/4,20.5,8,472(-10),[西] 渡辺薫彦
4,5,5,フィオリキアリ,牝4,55,藤井勘一,1:46.9,クビ,7.0,4,446(0),[西] 清水久詞
5,8,10,メイケイハリアー,牡5,57,富田暁,1:46.9,ハナ,10.4,7,484(0),[西] 木原一良
6,1,1,シャフトオブライト,牡6,57,松山弘平,1:47.0,3/4,8.9,6,456(-4),[西] 北出成人
6,7,7,ストーンリッジ,牡4,57,岩田望来,1:47.0,同着,28.5,9,468(-2),[西] 藤原英昭
8,2,2,クリデュクール,牡7,57,藤岡康太,1:47.4,2.1/2,5.0,2,506(-2),[西] 佐々木晶
9,4,4,ウォーターパルフェ,牡6,57,角田大和,1:47.5,3/4,71.3,10,496(-4),[西] 石橋守
10,3,3,レッドフラヴィア,牝4,55,秋山真一,1:47.9,2.1/2,6.3,3,514(+6),[西] 平田修
