着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,16,ダノンシティ,牡5,55,岩田望来,1:07.4,,29.3,9.0,484(+6),[西] 橋口慎介
2,8,18,ファルヴォーレ,牡3,53,福永祐一,1:07.4,ハナ,7.5,4.0,442(0),[西] 高橋義忠
3,1,2,ジャスパージャック,牡5,56,川田将雅,1:07.4,アタマ,8.2,5.0,530(-10),[西] 森秀行
4,4,8,マジックバローズ,牡6,54,松山弘平,1:07.6,1.1/4,34.1,10.0,456(0),[西] 清水久詞
5,7,13,アサケエース,牡4,54,秋山真一,1:07.6,ハナ,36.2,11.0,434(0),[西] 大橋勇樹
6,7,14,マイネルジェロディ,牡3,53,幸英明,1:07.6,アタマ,4.1,2.0,460(+6),[西] 西園正都
7,3,6,ミニーアイル,牝3,51,藤岡康太,1:07.6,ハナ,3.7,1.0,476(-2),[西] 武幸四郎
8,8,17,メイショウユリシス,牝4,52,斎藤新,1:07.8,3/4,71.1,13.0,472(0),[西] 高橋亮
9,1,1,ヤマニンプティパ,牝4,52,酒井学,1:07.8,クビ,23.4,7.0,448(+8),[西] 千田輝彦
10,6,11,ヴァラークラウン,牝4,52,城戸義政,1:07.9,クビ,161.1,17.0,476(+6),[西] 鮫島一歩
11,4,7,ウインスピリタス,牡5,55,富田暁,1:07.9,クビ,44.9,12.0,480(-10),[西] 長谷川浩
12,5,9,メメントモリ,牝4,52,松若風馬,1:08.0,クビ,22.4,6.0,472(0),[西] 池添学
13,6,12,アランチャアミーゴ,セ4,54,中井裕二,1:08.0,ハナ,25.4,8.0,500(+4),[西] 斉藤崇史
14,2,3,フォドラ,牝3,52,西村淳也,1:08.0,アタマ,5.1,3.0,402(0),[西] 牧浦充徳
15,2,4,メイショウシャチ,牡8,53,藤懸貴志,1:08.1,1/2,99.0,15.0,496(+8),[西] 石橋守
16,3,5,エーティーメジャー,牡4,54,国分優作,1:08.1,クビ,139.2,16.0,500(+14),[西] 四位洋文
17,7,15,ストラトスフィア,牝5,52,川須栄彦,1:08.2,3/4,71.2,14.0,482(+2),[西] 鮫島一歩
除,5,10,マッスルマサムネ,セ6,54,浜中俊,,,---,,498(+4),[西] 畑端省吾
