着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,レッドルーヴル,牝5,55,荻野極,1:59.6,,6.2,4,466(-2),[西] 笹田和秀
2,4,4,リノキアナ,牝4,55,幸英明,1:59.6,クビ,5.3,3,442(+2),[西] 谷潔
3,8,10,ヴェルザスカ,牝4,55,松若風馬,1:59.8,1,5.0,2,444(0),[西] 今野貞一
4,7,7,ゲンティアナ,牝5,55,西村淳也,1:59.8,アタマ,8.1,5,438(+2),[西] 松永幹夫
5,2,2,ハギノカエラ,牝8,55,藤岡康太,1:59.9,1/2,30.7,8,442(+8),[西] 鮫島一歩
6,8,9,タニノヨセミテ,牝4,55,岩田望来,2:00.0,1,2.9,1,418(-4),[西] 四位洋文
7,6,6,フラル,牝5,55,和田竜二,2:00.0,ハナ,8.3,6,476(-6),[西] 北出成人
8,5,5,ウルクラフト,牝5,55,斎藤新,2:00.4,2,55.6,9,422(+6),[西] 吉村圭司
9,7,8,ペルルドール,牝4,55,松山弘平,2:00.8,2.1/2,14.9,7,478(0),[西] 矢作芳人
10,3,3,イロエンピツ,牝3,52,藤懸貴志,2:01.8,6,93.8,10,472(+8),[西] 大根田裕
