着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,ポートナイトサイト,牝6,55,菅原明良,0:57.8,,8.7,6,478(-4),[東] 伊藤大士
2,5,8,クーファピーカブー,牝5,55,田中健,0:57.8,1/2,6.6,3,466(0),[西] 浅見秀一
3,8,13,エスシーミホーク,牡4,56,森裕太朗,0:58.0,1.1/4,4.4,1,476(-10),[西] 西橋豊治
4,5,7,ジャスパーイーグル,牡4,56,勝浦正樹,0:58.0,ハナ,7.6,5,500(+2),[西] 森秀行
5,4,6,クラシコ,牡9,57,鮫島克駿,0:58.1,クビ,20.9,9,518(+6),[西] 橋口慎介
6,7,12,ロフティーピーク,牝4,54,吉田隼人,0:58.4,1.3/4,5.6,2,482(0),[西] 武幸四郎
7,7,11,ハヤブサペコムスメ,牝4,54,藤田菜七,0:58.6,1.1/2,41.3,13,460(-4),[東] 尾形和幸
8,1,1,ラブリーハッチ,牝4,54,国分恭介,0:58.6,クビ,7.3,4,476(+4),[西] 浜田多実
9,6,10,デンコウハピネス,牝5,55,川又賢治,0:58.7,クビ,35.0,12,434(-8),[西] 坂口智康
10,3,3,スマートアテナ,牝5,55,丹内祐次,0:58.7,ハナ,29.5,10,438(-6),[西] 吉田直弘
11,6,9,ハルワタート,牝5,55,斎藤新,0:58.7,アタマ,42.9,14,470(-12),[東] 斎藤誠
12,4,5,スズカユース,牝5,55,黛弘人,0:58.9,1.1/2,20.1,8,448(-6),[東] 柄崎孝
13,3,4,メイショウソウビ,セ7,57,横山和生,0:58.9,ハナ,12.4,7,482(-4),[西] 飯田祐史
14,8,14,クリノビッグサージ,牝5,55,浜中俊,0:59.1,1.1/4,32.9,11,494(-8),[西] 南井克巳
