着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,4,スズカノロッソ,牡6,57,西村淳也,1:49.0,,17.9,7,496(-10),[東] 小島茂之
2,5,10,ナリタブレード,牡4,56,川又賢治,1:49.1,クビ,3.8,2,510(-2),[西] 中尾秀正
3,1,1,マイネルエキサイト,牡5,57,斎藤新,1:49.2,3/4,16.9,6,498(-2),[東] 加藤士津
4,8,16,シュテルンシチー,牡5,57,黛弘人,1:49.4,1.1/4,37.6,11,452(0),[東] 池上昌和
5,5,9,ウインアステロイド,牡4,56,木幡育也,1:49.4,アタマ,33.0,9,468(+6),[東] 和田正一
6,4,7,メイショウカクウン,牡6,57,横山和生,1:49.5,3/4,29.2,8,454(0),[西] 石橋守
7,8,15,セツメンノトビウオ,牡4,56,川須栄彦,1:49.6,クビ,14.5,5,456(0),[西] 牧田和弥
8,3,6,マルカエイペックス,牝4,54,藤岡康太,1:49.8,1.1/2,12.6,3,430(-10),[西] 今野貞一
9,6,12,ユノディエール,牡7,57,国分恭介,1:49.8,ハナ,205.9,16,470(0),[西] 岡田稲男
10,7,14,ビービーグエル,牡4,56,菅原明良,1:49.8,ハナ,45.1,12,504(-4),[東] 久保田貴
11,6,11,ノーリミッツ,牡5,57,泉谷楓真,1:49.9,アタマ,49.3,13,452(-2),[西] 木原一良
12,3,5,コスモミローディア,牡5,57,団野大成,1:49.9,1/2,33.5,10,472(-4),[東] 天間昭一
13,1,2,アトリビュート,牝4,54,吉田隼人,1:50.2,1.1/2,2.1,1,444(-6),[西] 高野友和
14,4,8,パラティーノヒル,牝4,54,山田敬士,1:50.4,1.1/2,184.0,15,398(0),[東] 南田美知
15,2,3,スペースシップ,牡4,56,丹内祐次,1:50.5,クビ,13.4,4,488(+6),[東] 国枝栄
16,7,13,ワセダウォリアー,セ4,56,原田和真,1:50.9,2.1/2,87.8,14,462(-8),[東] 池上昌和
