着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,14,テオレーマ,牝5,53,斎藤新,1:42.3,,6.2,4,468(-4),[西] 石坂正
2,1,1,ミステリオーソ,牡4,55,吉田隼人,1:42.4,3/4,3.8,2,478(+10),[西] 武幸四郎
3,4,7,ワンダーウマス,牡7,53,亀田温心,1:42.5,1/2,47.7,13,488(+2),[西] 高柳大輔
4,4,8,サクラルーフェン,牡5,54,黛弘人,1:42.5,クビ,36.1,11,458(+12),[東] 尾関知人
5,7,13,サンライズナイト,牡6,54,鮫島克駿,1:42.6,クビ,41.8,12,492(+12),[西] 石坂正
6,3,6,リネンファッション,牝4,53,藤岡佑介,1:42.7,3/4,3.7,1,446(-2),[西] 坂口智康
7,2,3,サンライズホープ,牡4,55,川須栄彦,1:42.9,1.1/4,5.8,3,538(-8),[西] 羽月友彦
8,2,4,ケルティックソード,牡8,54,荻野極,1:42.9,ハナ,88.0,14,496(+4),[西] 新谷功一
9,3,5,キタサンタイドー,牡6,55,西村淳也,1:43.0,クビ,14.2,5,508(+10),[西] 清水久詞
10,6,11,ダノンロイヤル,牡6,54,藤岡康太,1:43.0,クビ,18.5,7,554(+2),[西] 千田輝彦
11,1,2,ジェミニズ,牡7,54,泉谷楓真,1:43.4,2.1/2,35.5,10,510(-4),[西] 新谷功一
12,6,12,ダンツキャッスル,牡5,55,横山和生,1:43.5,3/4,15.4,6,482(-8),[西] 谷潔
13,5,9,クリノヒビキ,セ6,52,原田和真,1:43.5,ハナ,207.1,16,504(0),[東] 伊藤伸一
14,8,16,オンザロックス,牡8,55,勝浦正樹,1:44.2,4,98.0,15,484(-8),[西] 森秀行
15,5,10,ナムラムツゴロー,牡6,54,富田暁,1:45.2,6,23.3,8,494(+6),[西] 長谷川浩
16,8,15,シホノフォルテ,セ5,56,浜中俊,1:45.4,1.1/4,31.4,9,486(-16),[西] 寺島良
