0,1,2,3
単勝,8,3030,8
複勝,8 7 9,710 170 200,8 2 5
枠連,4 - 5,550,1
馬連,7 - 8,8690,22
ワイド,7 - 8 8 - 9 7 - 9,"2,320 2,100 580",23 21 8
馬単,8 → 7,18870,51
三連複,7 - 8 - 9,9400,31
三連単,8 → 7 → 9,98760,271
