0,1,2,3
単勝,12,320,1
複勝,12 5 7,150 160 330,1 2 7
枠連,5 - 8,410,1
馬連,5 - 12,740,1
ワイド,5 - 12 7 - 12 5 - 7,"330 890 1,100",1 10 13
馬単,12 → 5,1470,2
三連複,5 - 7 - 12,3610,8
三連単,12 → 5 → 7,13870,30
