着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,10,ヤマノウィザード,牡3,56,松山弘平,2:26.7,,4.5,2,468(+12),[西] 山内研二
2,2,2,ワールドインパクト,牡3,56,岩田康誠,2:26.7,クビ,2.2,1,502(-6),[西] 友道康夫
3,6,9,アドマイヤデウス,牡3,56,和田竜二,2:26.8,1/2,9.0,4,472(+4),[西] 橋田満
4,6,8,シャンパーニュ,牡3,56,バルジュ,2:26.8,アタマ,12.3,5,484(-2),[西] 加用正
5,7,11,グッドスピリッツ,セ3,56,池添謙一,2:26.9,1/2,8.0,3,450(0),[西] 松元茂樹
6,4,5,オールステイ,牡3,56,松田大作,2:27.1,1,85.0,11,486(-4),[西] 矢作芳人
7,8,12,アグネスミニッツ,牡3,56,菱田裕二,2:27.9,5,12.7,6,478(-4),[西] 河内洋
8,5,6,ハッピーメモリーズ,牡3,56,太宰啓介,2:27.9,クビ,201.1,12,474(-6),[西] 大根田裕
9,8,13,ディルガ,牝3,54,浜中俊,2:28.8,5,15.4,7,446(0),[西] 矢作芳人
10,5,7,ゴットロブロイ,牡3,56,古川吉洋,2:28.9,クビ,33.2,9,514(0),[西] 木原一良
11,1,1,ライアンセンス,牡3,56,小牧太,2:29.9,6,56.5,10,530(+18),[西] 松田国英
12,4,4,ビバワールド,牡3,56,Ｃ．デム,2:32.3,大,23.6,8,500(-6),[西] 浜田多実
13,3,3,クリスタルレーヴ,牝3,54,尾島徹,2:36.8,大,533.2,13,498(-11),[地] 笹野博司
