着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,7,マデイラ,牡5,57,川田将雅,2:00.4,,5.1,2,484(-4),[西] 荒川義之
2,2,2,ラスカルスピード,牡4,56,上村洋行,2:00.5,1/2,2.5,1,464(+6),[西] 橋田満
3,5,5,メイショウブシン,牡4,56,幸英明,2:00.8,1.3/4,48.1,8,464(+6),[西] 沖芳夫
4,8,10,スリーロブロイ,牡5,57,国分恭介,2:00.8,クビ,102.5,9,448(+4),[西] 藤岡範士
5,8,9,ヤマニンガーゴイル,牡7,57,松山弘平,2:00.9,クビ,31.7,7,496(+2),[西] 柴田政見
6,3,3,スズカアンペール,牡6,57,福永祐一,2:00.9,ハナ,6.7,5,478(+8),[西] 武宏平
7,4,4,エーシンマックス,牡4,56,太宰啓介,2:01.3,2.1/2,6.1,4,508(+6),[西] 西園正都
8,6,6,カレンバッドボーイ,牡4,56,Ｃ．デム,2:01.3,クビ,5.2,3,494(+22),[西] 橋口弘次
9,1,1,ヴィーヴァギブソン,セ7,57,武幸四郎,2:01.6,2,156.8,10,514(+2),[西] 武宏平
10,7,8,ポセイドンバローズ,牡4,56,浜中俊,2:01.7,3/4,11.2,6,480(+6),[西] 武田博
