着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,14,デウスウルト,セ6,57,武豊,1:58.2,,14.0,6,472(+2),[西] 平田修
2,7,12,ダノンシンフォニー,牡4,57,岩田康誠,1:58.2,クビ,6.5,2,444(-4),[西] 角居勝彦
3,1,1,ヒュウマ,牡4,57,藤田伸二,1:58.4,1.1/4,9.4,5,496(+6),[西] 矢作芳人
4,3,4,ブレークビーツ,セ4,57,秋山真一,1:58.5,1/2,24.8,8,444(-6),[西] 角田晃一
5,4,5,トーホウストロング,牡6,57,藤岡佑介,1:58.6,1/2,165.8,12,490(+2),[西] 藤原英昭
6,5,8,アクションスター,牡4,57,北村友一,1:58.8,1.1/4,8.5,3,472(+10),[西] 音無秀孝
7,2,2,バッドボーイ,牡4,57,幸英明,1:58.9,1/2,1.9,1,508(-2),[西] 河内洋
8,6,10,スミデロキャニオン,牡5,57,浜中俊,1:58.9,ハナ,9.1,4,470(0),[西] 音無秀孝
9,7,11,スマートリバティー,牡6,57,ペロヴィ,1:59.1,1.1/4,134.0,11,454(+6),[西] 宮徹
10,3,3,ユウキソルジャー,牡5,57,国分優作,1:59.1,アタマ,27.8,9,438(-2),[西] 服部利之
11,8,13,テイエムイナズマ,牡4,57,古川吉洋,1:59.3,1.1/4,18.8,7,502(-8),[西] 福島信晴
12,6,9,ヒラボクビクトリー,牡6,57,松山弘平,1:59.4,1/2,266.3,14,456(0),[西] 大久保龍
13,4,6,デリッツァリモーネ,牡3,55,福永祐一,1:59.6,1.1/4,30.4,10,482(+14),[西] 石坂正
14,5,7,ロードエアフォース,牡6,57,池添謙一,1:59.8,1,167.2,13,494(-2),[西] 笹田和秀
