着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,リアルヴィーナス,牝3,54,藤岡康太,1:07.5,,17.8,9,448(+4),[西] 安達昭夫
2,6,8,シゲルカガ,牡3,56,幸英明,1:07.7,1.1/4,9.9,5,486(-6),[西] 谷潔
3,6,7,エルカミーノレアル,牡3,57,藤岡佑介,1:08.0,1.3/4,25.3,10,474(+2),[西] 小崎憲
4,2,2,ラインスピリット,牡3,56,古川吉洋,1:08.2,1.1/4,3.1,1,422(0),[西] 松永昌博
5,1,1,エイシンオルドス,牝3,54,和田竜二,1:08.2,クビ,11.5,6,486(-2),[西] 坂口正則
6,5,6,テイエムチュラッコ,牝3,54,太宰啓介,1:08.3,クビ,86.6,12,432(+6),[西] 柴田光陽
7,8,11,ダウトレス,牡3,56,国分優作,1:08.3,ハナ,71.8,11,498(-8),[東] 小島太
8,5,5,ネロ,牡3,57,藤田伸二,1:08.5,1,5.3,2,456(-14),[西] 森秀行
9,7,10,モズハツコイ,牝3,54,松山弘平,1:08.7,1,5.6,3,450(0),[西] 牧田和弥
10,7,9,ニホンピロアンバー,牝3,55,北村友一,1:08.8,1/2,13.8,7,432(-6),[西] 田所秀孝
11,4,4,アスコルティ,牝3,54,秋山真一,1:09.2,2.1/2,7.6,4,452(+4),[東] 国枝栄
12,8,12,ノボリレジェンド,牝3,54,小牧太,1:09.6,2.1/2,17.8,8,430(+8),[西] 河内洋
