着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,7,アクションスター,牡4,56,北村友一,2:00.2,,25.6,8,468(+8),[西] 音無秀孝
2,5,9,ウエスタンレベッカ,牝4,54,高倉稜,2:00.2,クビ,31.6,9,434(+4),[西] 崎山博樹
3,2,3,マーティンボロ,牡5,57,川田将雅,2:00.4,1.1/4,9.8,4,452(+6),[西] 友道康夫
4,1,1,オールアズワン,牡6,57,国分恭介,2:00.4,ハナ,243.2,15,498(+4),[西] 領家政蔵
5,5,10,リメインサイレント,牝4,54,ルメール,2:00.5,クビ,6.3,3,482(-4),[西] 田中章博
6,7,13,フロアクラフト,牝4,54,ギュイヨ,2:00.6,3/4,10.5,5,508(+8),[西] 西園正都
7,8,16,ロードエアフォース,牡6,57,福永祐一,2:00.6,クビ,74.3,13,502(-4),[西] 笹田和秀
8,6,12,ダイシンブラック,牡5,57,岩田康誠,2:00.7,クビ,45.7,11,496(+2),[西] 庄野靖志
9,3,6,ヤマイチパートナー,牡4,56,武豊,2:00.7,ハナ,50.8,12,492(+8),[西] 鹿戸明
10,4,8,タガノイノセンス,牝7,55,菱田裕二,2:00.7,アタマ,104.8,14,518(0),[西] 岡田稲男
11,6,11,リヤンドファミユ,牡4,56,池添謙一,2:00.8,3/4,2.9,1,454(-2),[西] 池江泰寿
12,1,2,ザサンデーフサイチ,牡10,57,幸英明,2:00.9,1/2,304.4,16,518(0),[西] 松田国英
13,2,4,ヘミングウェイ,牡4,56,浜中俊,2:01.1,3/4,3.4,2,480(-6),[西] 藤原英昭
14,8,15,ミルドリーム,牡5,57,藤岡康太,2:01.2,1/2,20.4,6,454(+6),[西] 角居勝彦
15,3,5,ナリタパイレーツ,牡4,56,小牧太,2:01.5,2,25.5,7,444(+4),[西] 宮本博
16,7,14,エーシングングン,牡5,57,藤岡佑介,2:03.0,9,32.5,10,476(+8),[西] 田所秀孝
