着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,3,ナンチンノン,牡3,56,川島信二,1:11.3,,3.2,1,512(+4),[西] 中竹和也
2,1,2,エーシングリズリー,牡5,57,太宰啓介,1:11.3,クビ,28.2,8,482(0),[西] 川村禎彦
3,6,12,ビナスイート,牝5,55,松山弘平,1:11.4,1/2,37.9,11,494(+8),[西] 作田誠二
4,7,13,ロスヴァイセ,牝3,54,藤岡佑介,1:11.5,1/2,23.9,7,444(-4),[西] 小崎憲
5,6,11,ヘアーオブザドッグ,牡5,57,ブドー,1:11.7,1.1/4,30.6,10,520(0),[東] 鈴木康弘
6,2,4,ゴーイングパワー,牡5,57,和田竜二,1:11.8,1/2,6.1,4,494(+4),[西] 岩元市三
7,5,9,ロードガルーダ,牡5,57,藤岡康太,1:11.8,ハナ,6.1,3,510(+6),[西] 池江泰寿
8,4,8,ブルーストーン,牝3,54,池添謙一,1:11.8,アタマ,20.2,6,462(-4),[東] 伊藤圭三
9,3,6,スマートアレンジ,牝4,55,酒井学,1:11.8,アタマ,17.1,5,488(+10),[西] 小野幸治
10,4,7,ヤマノサファイア,牡6,57,義英真,1:12.1,1.3/4,30.1,9,438(-2),[西] 崎山博樹
11,7,14,クロタカ,牝5,55,田中勝春,1:12.1,ハナ,40.6,12,490(0),[東] 手塚貴久
12,8,15,サウスビクトル,牡5,57,北村友一,1:12.1,アタマ,62.7,13,476(-8),[東] 久保田貴
13,5,10,ベストルーラー,牡3,56,浜中俊,1:12.3,1.1/4,3.6,2,494(0),[西] 石坂正
14,1,1,トップフライアー,牡5,57,藤田伸二,1:12.3,クビ,90.2,14,496(-2),[東] 杉浦宏昭
15,3,5,アフリカンハンター,牡6,57,岩崎翼,1:12.6,2,109.6,15,508(-4),[西] 荒川義之
16,8,16,ケージーヨシツネ,牡6,57,岡田祥嗣,1:13.0,2.1/2,193.7,16,462(+4),[西] 飯田雄三
