着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,11,デスペラード,牡6,57,横山典弘,2:16.0,,34.3,6,492(+14),[西] 安達昭夫
2,7,10,トーセンラー,牡6,58,武豊,2:16.1,3/4,3.7,2,474(+14),[西] 藤原英昭
3,7,9,アンコイルド,牡5,56,後藤浩輝,2:16.3,1.1/4,11.5,4,496(+12),[西] 矢作芳人
4,5,5,ラキシス,牝4,53,川田将雅,2:16.3,アタマ,7.4,3,466(+10),[西] 角居勝彦
5,6,7,ヒットザターゲット,牡6,57,Ｃ．デム,2:16.4,1/2,28.7,5,520(+8),[西] 加藤敬二
6,3,3,ジェンティルドンナ,牝5,56,福永祐一,2:16.5,3/4,1.6,1,478(+8),[西] 石坂正
7,5,6,アクションスター,牡4,55,北村友一,2:16.6,クビ,74.5,8,472(+4),[西] 音無秀孝
8,8,12,トゥザグローリー,牡7,56,ベリー,2:16.8,1.1/4,73.9,7,536(+2),[西] 池江泰寿
9,2,2,コウエイオトメ,牝6,54,池添謙一,2:16.9,3/4,156.3,11,486(+4),[西] 松元茂樹
10,4,4,マイネオーチャード,牝6,54,柴田大知,2:17.0,クビ,136.5,10,464(0),[東] 畠山吉宏
11,1,1,トレイルブレイザー,牡7,56,和田竜二,2:17.3,1.3/4,94.2,9,496(+4),[西] 池江泰寿
12,6,8,コスモロビン,牡6,56,国分恭介,2:17.3,アタマ,261.7,12,532(-8),[東] 清水英克
