着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,マコトナワラタナ,牝5,55,川田将雅,1:07.9,,7.7,3,458(+6),[西] 鮫島一歩
2,4,8,ダンスディレクター,牡4,57,浜中俊,1:07.9,アタマ,2.0,1,444(0),[西] 笹田和秀
3,7,14,シゲルカガ,牡3,56,幸英明,1:07.9,アタマ,15.1,5,506(+26),[西] 谷潔
4,1,2,ネロ,牡3,56,バルザロ,1:07.9,クビ,22.0,7,474(-2),[西] 森秀行
5,7,13,モズハツコイ,牝3,54,菱田裕二,1:08.1,1.1/4,16.5,6,460(0),[西] 牧田和弥
6,3,6,ヤマノレオ,セ4,57,和田竜二,1:08.2,クビ,28.0,8,490(-6),[西] 山内研二
7,2,3,アグネスウイッシュ,牡6,57,藤田伸二,1:08.2,アタマ,78.2,12,506(+2),[西] 長浜博之
8,4,7,コナブリュワーズ,牝4,55,秋山真一,1:08.2,ハナ,48.7,9,472(+2),[西] 平田修
9,3,5,トキノゲンジ,牡6,57,小牧太,1:08.2,ハナ,120.6,15,504(-18),[西] 梅田康雄
10,6,11,アットウィル,牡4,57,ルメール,1:08.3,1/2,4.7,2,490(0),[西] 高橋義忠
11,2,4,マイネルエテルネル,牡4,57,ブドー,1:08.3,アタマ,8.4,4,480(0),[西] 西園正都
12,6,12,メイショウツガル,牡6,57,古川吉洋,1:08.5,1.1/2,80.0,13,480(+14),[西] 武田博
13,5,10,オレニホレルナヨ,牡5,57,藤岡康太,1:08.6,3/4,81.8,14,508(+4),[西] 南井克巳
14,5,9,テイエムタイホー,牡5,57,松田大作,1:08.7,クビ,52.8,10,488(+8),[西] 鈴木孝志
15,8,16,ジャベリン,牡6,57,中谷雄太,1:09.4,4,213.2,16,506(+4),[西] 大根田裕
16,8,15,シゲルアセロラ,牡5,57,国分優作,1:09.6,1.1/2,61.9,11,486(+2),[西] 目野哲也
