着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,トウシンモンステラ,牡4,56,武豊,2:22.8,,2.4,1,478(-6),[西] 村山明
2,5,5,リメインサイレント,牝4,53,福永祐一,2:22.9,3/4,3.7,2,492(+4),[西] 田中章博
3,2,2,アドマイヤケルソ,牡6,55,小牧太,2:23.0,1/2,16.8,7,484(-2),[西] 橋田満
4,6,6,スズカデヴィアス,牡3,53,藤岡佑介,2:23.0,アタマ,9.4,4,494(+8),[西] 橋田満
5,8,9,タイタン,牡6,55,横山典弘,2:23.1,1/2,69.0,9,484(+16),[西] 五十嵐忠
6,3,3,スノードン,牡5,55,浜中俊,2:23.2,1/2,11.0,5,486(+10),[西] 安田隆行
7,4,4,マイネルアイザック,牡5,55,柴田大知,2:23.5,2,23.0,8,458(+8),[西] 宮徹
8,7,7,ジャイアントリープ,牡4,55,岩田康誠,2:23.6,クビ,5.4,3,510(+6),[西] 村山明
9,8,10,テイエムイナズマ,牡4,56,古川吉洋,2:23.7,1/2,15.9,6,508(+6),[西] 福島信晴
10,7,8,ライジングサン,牡6,54,松山弘平,2:24.2,3,92.5,10,520(-2),[西] 小野幸治
