0,1,2,3
単勝,3,1780,9
複勝,3 8 7,650 300 770,9 5 10
枠連,3 - 6,4950,21
馬連,3 - 8,9200,35
ワイド,3 - 8 3 - 7 7 - 8,"2,390 2,980 3,330",34 38 41
馬単,3 → 8,19100,71
三連複,3 - 7 - 8,66780,141
三連単,3 → 8 → 7,440510,830
