0,1,2,3
単勝,9,3910,7
複勝,9 1 6,430 110 110,7 2 1
枠連,1 - 7,2800,9
馬連,1 - 9,4440,12
ワイド,1 - 9 6 - 9 1 - 6,860 750 140,9 8 1
馬単,9 → 1,13330,30
三連複,1 - 6 - 9,1750,5
三連単,9 → 1 → 6,33630,83
