0,1,2,3
単勝,9,240,1
複勝,9 11 7,"140 240 1,980",1 3 14
枠連,5 - 6,750,2
馬連,9 - 11,880,2
ワイド,9 - 11 7 - 9 7 - 11,"400 4,820 8,600",2 50 71
馬単,9 → 11,1280,2
三連複,7 - 9 - 11,24830,78
三連単,9 → 11 → 7,74180,223
