0,1,2,3
単勝,12,1570,8
複勝,12 3 9,320 130 170,8 1 2
枠連,3 - 8,930,5
馬連,3 - 12,2530,11
ワイド,3 - 12 9 - 12 3 - 9,"840 1,260 290",12 22 1
馬単,12 → 3,7080,33
三連複,3 - 9 - 12,4190,15
三連単,12 → 3 → 9,40730,158
