0,1,2,3
単勝,4,1320,7
複勝,4 18 13,500 450 400,9 8 7
枠連,2 - 8,1270,7
馬連,4 - 18,10420,42
ワイド,4 - 18 4 - 13 13 - 18,"3,210 3,100 2,790",44 43 41
馬単,4 → 18,19130,78
三連複,4 - 13 - 18,44450,134
三連単,4 → 18 → 13,244990,781
