0,1,2,3
単勝,9,330,1
複勝,9 4 11,140 210 830,1 3 12
枠連,3 - 5,900,2
馬連,4 - 9,1120,2
ワイド,4 - 9 9 - 11 4 - 11,"510 1,730 2,390",2 21 32
馬単,9 → 4,2080,3
三連複,4 - 9 - 11,11210,33
三連単,9 → 4 → 11,40850,107
