0,1,2,3
単勝,14,300,2
複勝,14 5 10,130 120 430,2 1 8
枠連,3 - 8,310,1
馬連,5 - 14,400,1
ワイド,5 - 14 10 - 14 5 - 10,"200 1,250 1,120",1 15 12
馬単,14 → 5,810,2
三連複,5 - 10 - 14,3110,7
三連単,14 → 5 → 10,10840,23
