0,1,2,3
単勝,15,470,1
複勝,15 11 2,180 220 790,1 3 12
枠連,6 - 8,960,3
馬連,11 - 15,1030,1
ワイド,11 - 15 2 - 15 2 - 11,"450 2,080 2,590",1 28 42
馬単,15 → 11,2300,2
三連複,2 - 11 - 15,10670,35
三連単,15 → 11 → 2,45350,125
