着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,チェスナットコート,牡3,54,坂井瑠星,2:28.7,,4.4,2,452(-4),[西] 矢作芳人
2,1,1,エーティーラッセン,牡3,54,四位洋文,2:28.7,クビ,3.8,1,482(+4),[西] 木原一良
3,4,4,メイショウカミシマ,牡3,54,幸英明,2:28.8,1/2,16.9,8,450(+4),[西] 石橋守
4,8,10,アドマイヤジョラス,牡3,54,藤岡康太,2:29.1,2,12.4,7,480(+16),[西] 梅田智之
5,7,8,ウインテンダネス,牡4,57,菱田裕二,2:29.1,クビ,7.1,5,492(-6),[西] 杉山晴紀
6,5,5,ドルフィンマーク,セ4,57,福永祐一,2:29.2,クビ,7.6,6,494(-2),[西] 渡辺薫彦
7,2,2,ブロウユアマインド,セ5,57,和田竜二,2:29.3,1/2,63.4,9,440(-12),[西] 斉藤崇史
8,7,7,フォースフィールド,牡5,57,武豊,2:29.5,1.1/4,5.5,3,434(-2),[西] 松永幹夫
9,8,9,ジュンファイトクン,牡5,57,松若風馬,2:29.7,1.1/4,6.9,4,452(+4),[西] 森秀行
10,6,6,タマモベルガモ,牡4,57,松山弘平,2:29.9,1.1/4,65.9,10,478(+6),[西] 川村禎彦
