着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,トーキングドラム,牡7,56,幸英明,1:21.4,,25.7,7,478(-2),[東] 斎藤誠
2,4,4,ヒルノデイバロー,牡6,56,古川吉洋,1:21.4,アタマ,16.1,4,526(+2),[西] 昆貢
3,8,12,ナガラオリオン,牡8,56,国分優作,1:21.7,2,96.2,12,474(-4),[西] 大根田裕
4,3,3,ブラヴィッシモ,牡5,56,武豊,1:21.7,クビ,7.9,3,500(-14),[西] 須貝尚介
5,7,9,メドウラーク,牡6,56,フォーリ,1:21.9,1,85.3,11,508(-2),[西] 橋田満
6,6,8,ミッキーラブソング,牡6,56,松若風馬,1:22.3,2.1/2,17.6,5,462(0),[西] 橋口慎介
7,8,11,ダイシンサンダー,牡6,56,浜中俊,1:22.4,1/2,34.0,9,506(0),[西] 須貝尚介
8,6,7,シュウジ,牡4,57,川田将雅,1:22.5,3/4,1.6,1,512(+8),[西] 須貝尚介
9,5,5,ロサギガンティア,牡6,56,四位洋文,1:22.7,1.1/2,4.8,2,546(+10),[東] 藤沢和雄
10,1,1,カオスモス,牡7,56,武幸四郎,1:22.9,1.1/4,19.9,6,516(+6),[西] 森秀行
11,5,6,ムーンクレスト,牡5,56,藤岡佑介,1:23.0,クビ,30.5,8,476(+2),[西] 本田優
12,7,10,テイエムタイホー,牡8,56,池添謙一,1:23.2,1.1/4,52.0,10,494(+2),[西] 鈴木孝志
